流水號,X,Y
902074,273695,2762663.5
902075,273682.1563,2762664.25
902076,273650.625,2762665.25
902077,273639.3997,2762665.199
902078,273620.4582,2762664.921
902079,273601.5751,2762664.935
902080,273578.7374,2762664.554
902081,273557.8895,2762665.297
902082,273532.14,2762665.13
902083,273514.625,2762666.5
902084,273499.9375,2762666.75
902085,273484.4063,2762666.75
902086,273460.875,2762666
33190,,
902087,273450.1875,2762665.25
33189,,
902088,273441.9063,2762651.25
33191,,
902089,273459.75,2762651.75
33192,,
902090,273479.875,2762652.5
33193,,
902091,273520.4063,2762652
33194,,
902092,273530.5625,2762651.5
33195,,
902093,273551.0938,2762650.5
902094,273568,2762651.25
902095,273593.1875,2762651
902096,273602,2762650.75
902097,273623.9063,2762651
902098,273646.0625,2762651
902099,273660.1875,2762651.25
902100,273683.375,2762652.25
902101,273714.125,2762652.5
902102,273749.375,2762653
902103,273766.9688,2762653
902104,273778.2188,2762653.5
902105,273792.5625,2762653.5
902106,273799.5313,2762653
902107,273678.8125,2762710.5
902108,273676.9375,2762767
902109,273678.9688,2762804
902110,273676.4375,2762858
902111,273675.9375,2762916.25
902112,273676.4375,2762957.25
902113,273676.9375,2763010.75
902114,273677.4688,2763057.25
902115,273676.9375,2763112.75
902116,273678.4688,2763169
902117,273680.5,2763250.25
902118,273682.5,2763322.75
902119,273668.8125,2763294.75
902120,273669.875,2763225
902121,273671.375,2763190.75
902122,273671.375,2763140.25
902123,273669.375,2763088
902124,273668.375,2763028
902125,273668.875,2762982
902126,273668.375,2762935
902127,273667.875,2762888.5
902128,273668.2188,2762825.25
902129,273669.875,2762794
902130,273667.5313,2762724.75
902131,273666.5938,2762680.75
902132,273686.25,2762704.5
902133,273715.5,2762705
902134,273753.7813,2762708.75
902135,273810.7188,2762704
902136,273690.5625,2762743.75
902137,273730.5,2762743.5
902138,273771.6563,2762743.75
902139,273811.8125,2762741.25
902140,273695.6563,2762780.25
902141,273753.7813,2762778.75
902142,273776.2813,2762778.75
902143,273815.4688,2762777.25
902144,273659.25,2762808
902145,273623.3125,2762807.75
902146,273588.5,2762807.25
902147,273589.5,2762764
902148,273687.5625,2762813.5
902149,273721.4375,2762814.5
902150,273754.3125,2762814
902151,273815.9688,2762813.5
902152,273655.2188,2762842.5
902153,273589.5,2762842
902154,273686.1875,2762840.25
902155,273724.7188,2762840.25
902156,273780.2188,2762841.75
902157,273812.4375,2762839.5
902158,273650.1563,2762878.25
902159,273624.375,2762874.25
902160,273590,2762873.25
902161,273697.6875,2762872.25
902162,273727,2762872.75
902163,273760.875,2762873.25
902164,273812.4375,2762877.25
902165,273655.7188,2762907.5
902166,273615.7813,2762906.5
902167,273689.7188,2762907
902168,273733.5625,2762907
902169,273780.0938,2762906
902170,273811.9063,2762911.75
902171,273658.75,2762940.5
902172,273608.7188,2762939.5
902173,273700.2188,2762948.5
902174,273744.1875,2762947.5
902175,273810.9063,2762945
902176,273634,2762973.25
902177,273601.625,2762974.25
902178,273589,2762960.75
902179,273643.0313,2763008
902180,273605.1563,2763009.25
902181,273561.6875,2763009.75
902182,273655.2188,2763048.25
902183,273597.5938,2763048.75
902184,273557.1563,2763047.25
902185,273655.2188,2763078
902186,273594.5625,2763077.5
902187,273553.625,2763075.5
902188,273660.2813,2763116.5
902189,273611.75,2763117
902190,273546.0313,2763116.5
902191,273698.4063,2763145.75
902192,273720.9375,2763141.25
902193,273749.75,2763146.25
902194,273772.5,2763140.25
902195,273793.7188,2763147.75
902196,273825.5625,2763140.75
902197,273653.1875,2763151.75
902198,273599.125,2763149.25
902199,273556.625,2763149.25
902200,273663.3125,2763185.75
902201,273623.375,2763184.75
902202,273567.25,2763181.5
902203,273519.75,2763173.5
902204,273694.6563,2763217
902205,273747.2188,2763217
902206,273782.625,2763218.5
902207,273814.9688,2763228
902208,273815.4688,2763240.25
902209,273662.8125,2763213
902210,273613.25,2763212.5
902211,273574.3438,2763210
902212,273515.1875,2763207
902213,273701.2188,2763258
902214,273734.5938,2763258.5
902215,273775.0313,2763259.5
902216,273814.4375,2763261
902217,273654.7188,2763246.25
902218,273616.2813,2763245.75
902219,273551.5938,2763244.25
902220,273502.0625,2763240.75
902221,273696.1563,2763291.25
902222,273744.6875,2763290.75
902223,273785.625,2763292.25
902224,273666.8438,2763281.25
902225,273622.375,2763279.75
902226,273577.875,2763280.25
902227,273525.8125,2763279.25
902228,273637.5313,2763316
902229,273576.375,2763315.5
902230,273540.4688,2763313.5
902231,273488.4063,2763313
902232,273856.0625,2764201
902233,274048.7813,2764261.75
902234,274010.9375,2764252.25
902235,273978.4688,2764240.25
902236,273954.5938,2764229.75
902237,273953.7813,2764241
902238,273937.1563,2764280.75
902239,273931.7813,2764311.75
902240,273918.0938,2764335.75
902241,273913.2813,2764375
902242,273924,2764225.25
902243,273895.0313,2764213.5
902244,273870.0625,2764225.75
902245,273833.8438,2764222.75
902246,273801.625,2764218.25
902247,273774,2764215.25
902248,273592.5938,2764154
902249,273994.5313,2764676
902250,273984.625,2764634
902251,274027.6563,2764838
902252,274161.6875,2765002.25
902253,274179.0938,2765040.5
902254,274197.7813,2765076.5
902255,274220.8438,2765066.75
902256,273801.0938,2764580
902257,273788.125,2764603.75
902258,273764.375,2764637.25
40619,273691.875,2764776.75
902260,273686.7188,2764793.25
902261,273674.125,2764811.75
902262,273624.3125,2764787.5
902263,273610.5938,2764805.75
902264,273581.2813,2764819.5
902265,273558.0625,2764834.75
902266,273527.4688,2764867
902267,273517.3438,2764895.5
902268,273535.3438,2764939.5
902269,273557.8438,2764914.25
902270,273569.6563,2764876.25
902271,273599.1875,2764932
902272,273615.2188,2764899
902273,273621.3438,2764933
902274,273577.1875,2765039.75
902275,273562.5625,2765078.25
902276,273560.1563,2765024
902277,273521.5625,2765005.5
902278,273571.7813,2764995.25
902279,273539.2813,2764980.5
902280,273489.9063,2764895
902281,273484.0625,2764920
902282,273478.9688,2764959
902283,273456.4063,2765045.75
902284,273452.7188,2765068
902285,273451.875,2765097.75
902286,273438.4688,2765140.25
34494,,
902287,273427.5625,2765198.5
34495,,
902288,273386.0938,2765247.75
34493,,
902289,273344.1563,2765287.75
34424,,
902290,273436.5313,2765329.5
34496,,
902291,273429.8438,2765356
34423,,
902292,273363.0313,2765386.25
34497,,
902293,273406.7188,2765338.5
34498,,
902294,273420.0313,2765321.25
34499,,
902295,273399.5,2765317.5
902296,273355.0625,2765304
902297,273284.2188,2765295.75
902298,273191.1563,2765273.75
902299,273208.0313,2765316.25
902300,273201.625,2765339.5
902301,273197.4375,2765441
902302,273194.5313,2765504
902303,273196.1875,2765537.5
902304,273162.25,2765544.25
902305,273138.3438,2765571.75
902306,273140.4375,2765608.75
902307,273121.5938,2765658.25
902308,273124.5313,2765682
902309,273116.125,2765719
902310,273219.6563,2765231.5
902311,273244.4063,2765192.5
902312,273277.0938,2765175.25
902313,273303.0938,2765151.5
902314,273326.5625,2765116.25
902315,273356.0938,2765078.5
902316,273154.2813,2765274.75
902317,273096,2765257
902318,273046.5625,2765246.25
902319,273009.6563,2765329.5
902320,273005.875,2765402
902321,273013.875,2765427.25
40275,273819.0938,2764669
40276,273880.6875,2764697.75
40279,273905.8125,2764707.5
40280,273930.9063,2764716.25
40281,273953.6875,2764717.5
40282,273988.8438,2764729.75
40283,273953.4063,2764816.75
40284,273962.2813,2764848.25
40285,273990.3438,2764911.25
40286,274010.1563,2764953.25
40287,274024.0938,2764984.25
40288,274037.5938,2765015.25
40289,274056.7813,2765057
40290,274073.875,2765092
40291,274088.625,2765125.75
40300,274115.0313,2765168.5
40301,274127.375,2765200
99723250,273787.039,2762709.992
99723292,273729.4191,2764206.26
99723293,273714.1286,2764201.108
99723294,273699.871,2764196.103
99723295,273683.3985,2764191.396
99723296,273668.5368,2764186.839
99723298,273632.7665,2764175.958
99723297,273651.1746,2764181.257
99723345,273593.6962,2762722.189
99723346,273592.5792,2762687.004
99723692,274151.975,2764279.587
99723693,274189.093,2764300.876
99723694,274214.994,2764335.074
99723696,274253.657,2764326.466
99723695,274284.43,2764335.935
99723697,274320.761,2764343.016
99723698,274355.738,2764353.966
99723701,274396.769,2764366.857
99723700,274435.272,2764381.804
99723657,274003.6797,2764400.452
99723658,274003.6797,2764400.452
99723660,273975.1869,2764424.795
99723659,273975.1869,2764424.795
99723661,273949.4604,2764444.989
99723662,273949.4604,2764444.989
99723664,273904.9232,2764486.207
99723663,273904.9232,2764486.207
99723665,273876.4305,2764515.806
99723666,273876.4305,2764515.806
99723667,273852.917,2764541.533
99723668,273852.917,2764541.533
99723669,273831.6166,2764569.472
99723670,273831.6166,2764569.472
99723673,273800.3285,2764615.98
99723674,273800.3285,2764615.98
99723672,273778.744,2764651.579
99723671,273778.744,2764651.579
99724562,273246.49,2765286
99724563,273154.05,2765378.42
34583,,
34582,,
902323,273902.8125,2764301.25
902324,274012.0313,2764337
902325,273549,2764874.5
902326,273325.7188,2765074.25
902327,273131.625,2765231
902328,273103.9688,2765256.25
902329,273246.5,2765286
902330,273315.25,2765367.25
902331,273197.0313,2765386.5
902332,273176.9063,2765548.5
902333,273119.9063,2765591.5
902334,273256.5625,2765245.25
902335,274196.375,2762708.5
902336,274150.2188,2762675.25
902337,274037.7188,2762669.75
902338,273950.625,2762669.5
99721906,273878.375,2764203.5
99724648,273835.2813,2762378.5
99724647,273835.2813,2762378.5
99724649,273833.4688,2762413.75
99724650,273833.4688,2762413.75
99724652,273832.4688,2762475.25
99724651,273832.4688,2762475.25
99724653,273832.8125,2762508.25
99724654,273832.8125,2762508.25
99724655,273833.625,2762541
99724656,273833.625,2762541
99724658,273831.4688,2762605
99724657,273831.4688,2762605
99724660,273831.5625,2762638.75
99724659,273831.5625,2762638.75
99724662,273840.6563,2762684.75
99724661,273840.6563,2762684.75
99724664,273840.75,2762716.75
99724663,273840.75,2762716.75
99724666,273844.2813,2762775.75
99724665,273844.2813,2762775.75
99724668,273843.2813,2762812.5
99724667,273843.2813,2762812.5
99724670,273842.75,2762849.5
99724669,273842.75,2762849.5
99724672,273842.25,2762891
99724671,273842.25,2762891
99724674,273842.75,2762924.75
99724673,273842.75,2762924.75
99724675,273841.25,2762960.75
99724676,273841.25,2762960.75
99724677,273841.25,2763000
99724678,273841.25,2763000
99724679,273841.5938,2763038.25
99724680,273841.5938,2763038.25
99724681,273840.2188,2763083.5
99724682,273840.2188,2763083.5
99724684,273839.4375,2763118.25
99724683,273839.4375,2763118.25
99724685,273841.2188,2763163.25
99724686,273841.2188,2763163.25
99724687,273843.5625,2763205.25
99724688,273843.5625,2763205.25
99724689,273844.6875,273844.6875
99724690,273844.6875,273844.6875
99724691,273845.875,2763314.75
99724692,273845.875,2763314.75
99724694,273845.5,2763352.5
99724695,273845.5,2763352.5
99724696,273845.875,2763394.75
99724697,273845.875,2763394.75
99724698,273844.3438,2763446.75
99724699,273844.3438,2763446.75
99724701,273846.6875,2763497
99724700,273846.6875,2763497
99724702,273845.5,2763537.5
99724703,273845.5,2763537.5
99724704,273847.0625,2763578.25
99724705,273847.0625,2763578.25
99724708,273848.25,2763626.25
99724706,273848.25,2763626.25
99724709,273849.8125,2763664.5
99724710,273849.8125,2763664.5
99724712,273852.5313,2763699.25
99724711,273852.5313,2763699.25
99724707,273845.0625,2763749.75
902339,271997.9063,2765761
902340,271997.9063,2765761
902341,271975.0938,2765784.75
902342,271975.0938,2765784.75
40837,271943.0313,2765819.5
902343,271943.0313,2765819.5
40838,271916.0313,2765849.5
902345,271916.0313,2765849.5
40839,271884.9688,2765882.25
902347,271884.9688,2765882.25
902349,271854.5313,2765915.25
902350,271854.5313,2765915.25
902351,271823,2765947
902352,271823,2765947
902353,271797.8438,2765971.5
902354,271797.8438,2765971.5
902355,271778.0625,2765989.75
902356,271778.0625,2765989.75
902357,271801.625,2766032
902358,271832.3438,2766052
902359,271751.0625,2766016.5
902360,271751.0625,2766016.5
902361,271717.5625,2766048.75
902362,271717.5625,2766048.75
40840,271691.3125,2766076.75
902363,271691.3125,2766076.75
902365,271732.9375,2766090.5
902366,271771.0313,2766125.75
902367,271749.375,2766121.5
902368,271662.8125,2766104.25
902369,271662.8125,2766104.25
902370,271643.6563,2766137
902371,271643.6563,2766137
902372,271624.0938,2766171.75
902373,271624.0938,2766171.75
902374,271582.9063,2766151.75
890218,271560.6875,2766143.5
902376,271548.3125,2766099
902377,271549.9063,2766078.25
902378,271537.125,2766052.75
902379,271574.0938,2766060
902380,271697.5625,2766038.5
902381,271667.625,2766007
902382,271660.375,2765991
902383,271724.9375,2766012.25
902384,271681.3438,2765971.5
902385,271742.5938,2765983.5
902386,271719.6563,2765966.5
902387,271771.3125,2765966.25
902388,271722.5938,2765917
902389,271787.6563,2765939
902390,271748,2765892.75
902391,271748,2765892.75
902392,271883.25,2765842.75
902393,271869.2813,2765799
902394,271832.5625,2765766.25
902395,271820.1875,2765790.75
902396,271813.3125,2765817.5
902397,271817.375,2765732.5
902398,271778.875,2765733
902399,271756.1875,2765741
40454,271749.875,2765734.75
902401,271786.375,2765750.5
902402,271800.2188,2765794.25
902403,271821.6563,2765715.75
902404,271815.1875,2765696.25
902405,271802.375,2765681
902406,271792.8438,2765695.25
902407,271807.3438,2765666.75
902408,271761.6563,2765679.25
902409,271754.3125,2765690.25
902410,271986.4688,2765719
902411,271953.5938,2765717.25
902412,271898,2765723.5
902413,271847.2188,2765713.25
902414,271887.2813,2765682
902415,272468.5,2766024.75
902416,272480.5938,2766027.5
902417,272500,2766027
902418,272522.625,2766045.5
902419,272494.0313,2766078.25
902420,272563.7813,2766069.5
902421,272560.6875,2766096.75
902422,272549.6563,2766120.25
902423,272478.3125,2766091
902424,272610.75,2766112.25
902425,272588.2188,2766106.75
902426,272586.3125,2766135.75
40891,272568.125,2766171.75
902428,272544.7813,2766209.5
902429,272514.125,2766241
902430,272405.2813,2766230.75
902431,272419.6875,2766192
902432,272439.3438,2766201
902433,272383.3125,2766197
902434,272420.8125,2766034.25
902435,272414.875,2766065.5
902436,272397.25,2766098.25
902437,272376.2188,2766129
902438,272365.25,2766111.75
902439,272342.8125,2766097.5
902440,272307.5938,2766072.75
902441,272288.1563,2766043.25
902442,272350.375,2766147.25
902443,272330.4688,2766174.25
902444,272292.5,2766184.5
902445,272267.125,2766195.5
902446,272048.4375,2766184
902447,272066.375,2766186.75
902448,272089.4375,2766192.75
902449,271858.7188,2765934.5
99723790,271617.6168,2766200.942
99723789,271596.6331,2766235.397
99724097,271583.378,2766636.741
99724098,271614.573,2766645.143
99724522,271734.71,2766180.26
902450,271792.8125,2766016.75
902451,273122.9375,2761694.5
902452,273095.5625,2761669.25
902453,273082.5,2761661.25
902454,273032.0938,2761628.25
902455,273003.4375,2761609.5
902456,272989.0625,2761632.5
902457,272972.5313,2761588.75
902458,272931.2188,2761568.25
902459,272899.75,2761542.5
902460,272864.1563,2761521
902461,272845.25,2761497.75
902462,272818.625,2761466.25
902463,272786.6875,2761478.25
902464,272793.5625,2761489.5
902465,272806.1875,2761554.5
902466,272838.25,2761541
902467,272936.2813,2761473.75
902468,272912.7813,2761495
902469,272900.5,2761511
902470,272881.0938,2761552.75
902471,272862.25,2761585.75
902472,272814.2188,2761598.5
902473,272783.5313,2761581.75
902474,272815.8438,2761578.5
902475,272856.4375,2761553.25
902476,272847.8125,2761532.75
902478,272829.875,2761510.75
902479,272906.2188,2761480.75
902480,272926,2761452
902481,272867.375,2761596.75
902482,272900.3438,2761612.75
902483,272919.9063,2761629.75
902484,272941.5313,2761632
902485,272952.875,2761644.75
902486,272974.25,2761654
902487,272920.4688,2761727.25
902488,272917.9688,2761707.5
902489,272934.9688,2761667.5
902490,272937.6563,2761659.75
902491,272921.4375,2761654
902492,272892.875,2761643.5
902493,272877.8125,2761670.5
902494,272877.25,2761675
902495,272864.5,2761688
902496,272880.5313,2761705.25
902497,272831.6875,2761667.75
902498,272835.3438,2761696
902499,272823.1875,2761658.75
902500,272855.4063,2761629.25
902501,272874.0313,2761615.75
902502,272799.25,2761636.75
902503,272834.9688,2761596.25
99721907,272834.9688,2761596.25
902504,272770.6875,2761610.5
902505,272774.1563,2761646.75
902506,272797.8438,2761802.25
902507,272828.375,2761795.75
902508,272803.0938,2761908
902509,272847.2188,2761908.25
902510,272851.75,2761833.25
99720304,272874.375,2761873.75
99722638,272889.0625,2761907.5
99720306,272798.0938,2761734.75
99720307,272824.5938,2761767.25
99720308,272846.8438,2761805.25
99720309,272878.6563,2761846.5
99720310,272897.8438,2761873
99720311,272915.875,2761901.75
99720312,272915.4375,2761923.25
99721908,272941.8438,2761953
99724476,272772.01,2761517.79
99724282,272980,2761869
99724283,273013,2761866
99724284,273044,2761861
29884,,
29885,,
29886,,
29887,,
29888,,
